index,Artist,Track,Album,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Comments,Stream
13669,Florence + The Machine,Dog Days Are Over,Lungs (Deluxe Edition),0.492,0.81,7.0,-5.315,0.0847,0.0416,0.00379,0.117,0.245,149.954,251840.0,173334101.0,882083.0,38087.0,637360997.0
16953,Jess Glynne,Hold My Hand,I Cry When I Laugh,0.642,0.823,0.0,-5.717,0.0289,0.00159,0.0,0.0776,0.431,122.977,227344.0,153525992.0,880585.0,18713.0,397872646.0
17513,Sigala,Easy Love,Brighter Days,0.68,0.942,9.0,-4.208,0.0631,0.175,0.0013,0.117,0.647,123.976,229813.0,170437624.0,880443.0,21008.0,331219313.0
8377,Rise Against,Savior,Appeal To Reason,0.554,0.932,5.0,-3.424,0.0485,0.00154,0.000142,0.425,0.478,112.49,242280.0,174783942.0,878073.0,35583.0,538725200.0
10796,Tony Dize,El Doctorado,"La Melodia de la Calle ""Updated""",0.719,0.773,10.0,-6.272,0.0377,0.0496,0.0,0.291,0.759,120.018,264147.0,231604830.0,869717.0,22416.0,121861258.0
19508,Aitch,Keisha & Becky - Remix,Hip Hop Moshpit,0.863,0.471,6.0,-9.545,0.477,0.247,0.0,0.121,0.643,140.969,252907.0,86177719.0,864716.0,21877.0,147441519.0
18095,Lil Yachty,Poland,Poland,0.695,0.555,5.0,-8.5,0.0509,0.141,0.826,0.11,0.26,150.024,83200.0,23483190.0,852647.0,51438.0,84349205.0
15077,Ana Mena,Una volta ancora (feat. Ana Mena),Uebe,0.771,0.638,8.0,-5.342,0.0622,0.0848,0.0,0.104,0.591,124.039,174291.0,266332117.0,849446.0,15022.0,153695658.0
17404,Ninho,Maman ne le sait pas (feat. Niska),Destin,0.755,0.875,7.0,-5.944,0.193,0.399,0.0,0.115,0.393,145.008,203301.0,134725681.0,845955.0,24434.0,136269792.0
3400,Asha Bhosle,Radha Kaise Na Jale,Lagaan (Original Motion Picture Soundtrack),0.729,0.505,7.0,-9.236,0.323,0.229,0.0,0.0975,0.723,148.435,334707.0,118198528.0,845136.0,21082.0,14608591.0
2746,Sin Bandera,Que Lloro,De Viaje,0.593,0.415,9.0,-9.774,0.03,0.754,4.86e-06,0.117,0.323,139.948,240613.0,219615731.0,843352.0,16806.0,203411414.0
5410,Camille Saint-Saëns,"Danse macabre in G Minor, Op. 40",Saint-Saens: Symphony No. 3 / Piano Concerto No. 2,0.442,0.181,7.0,-20.419,0.0443,0.906,0.656,0.0598,0.172,115.884,432133.0,70803461.0,842527.0,28224.0,27417968.0
1628,Weezer,Say It Ain't So,Weezer,0.634,0.551,3.0,-7.136,0.0352,0.00737,1.82e-05,0.07,0.453,151.779,258827.0,137206734.0,841697.0,32308.0,370270015.0
3385,Valentín Elizalde,Vete Ya,Mi Satisfacción,0.811,0.323,10.0,-13.873,0.0744,0.504,1.63e-05,0.019,0.764,88.018,157760.0,159373309.0,839056.0,13842.0,191007122.0
2776,Laura Pausini,En cambio no,Primavera anticipada,0.536,0.378,0.0,-6.702,0.0266,0.53,0.0,0.115,0.147,133.858,237440.0,174834547.0,837998.0,22622.0,109836364.0
15158,Skylar Grey,"Last One Standing (feat. Polo G, Mozzy & Eminem) - From Venom: Let There Be Carnage","Last One Standing (feat. Polo G, Mozzy & Eminem) [From Venom: Let There Be Carnage]",0.664,0.692,1.0,-4.128,0.127,0.237,0.0,0.0798,0.233,154.924,257369.0,33481194.0,827710.0,38250.0,139936848.0
13600,R3HAB,All Around The World (La La La),All Around The World (La La La),0.733,0.859,9.0,-5.03,0.033,0.479,0.0645,0.105,0.52,124.948,147840.0,72334003.0,826853.0,14475.0,514378612.0
9516,Los Bunkers,Bailando Solo,La Velocidad de la Luz,0.675,0.733,9.0,-5.341,0.0361,0.106,1.33e-06,0.323,0.754,116.049,267827.0,186492421.0,826551.0,23374.0,109873421.0
6361,Jota Quest,Só Hoje - Acústico,Acústico Jota Quest,0.501,0.564,2.0,-9.358,0.0306,0.249,6.75e-06,0.418,0.438,144.101,307055.0,177678901.0,825019.0,20007.0,81560624.0
2128,Alice In Chains,Man in the Box,Facelift,0.355,0.791,8.0,-7.565,0.0453,0.00045,0.0,0.0969,0.758,106.392,285200.0,140785484.0,824909.0,34260.0,281425872.0
10287,The Prodigy,Firestarter,The Fat of the Land,0.545,0.948,11.0,-5.098,0.0779,0.00335,0.364,0.226,0.355,141.507,279800.0,157436348.0,822119.0,62182.0,98419201.0
13614,Bonez MC,500 PS,Palmen aus Plastik 2,0.805,0.924,7.0,-5.883,0.0439,0.391,0.00448,0.0902,0.836,139.976,181971.0,129128884.0,821767.0,28390.0,221203019.0
17165,Charles Ans,Canela,Canela,0.867,0.468,10.0,-7.056,0.0875,0.374,0.0,0.112,0.837,116.954,204629.0,129059630.0,821355.0,15640.0,132854517.0
12169,Thiaguinho,Deixa Tudo Como Tá - Ao Vivo,VIBE (Ao Vivo),0.691,0.516,4.0,-9.437,0.156,0.397,0.0,0.711,0.56,142.848,217785.0,102902974.0,818455.0,10666.0,93771041.0
12413,Mc Lipi,Anota Aí,Anota Aí,0.773,0.641,6.0,-3.148,0.301,0.0949,1.08e-06,0.107,0.712,85.117,223059.0,89665486.0,817755.0,8983.0,18984863.0
6331,Faith Evans,I'll Be Missing You (feat. 112),Bad Boy's 10th Anniversary- The Hits,0.862,0.479,7.0,-9.199,0.0645,0.0523,0.00126,0.589,0.924,109.877,301520.0,70979370.0,814355.0,30930.0,428994279.0
15688,Lasso,Ojos Marrones,Ojos Marrones,0.809,0.649,8.0,-4.433,0.0416,0.0407,0.0,0.145,0.72,120.014,198520.0,128110842.0,813164.0,11233.0,197149408.0
15474,Takeoff,Last Memory,The Last Rocket,0.854,0.708,1.0,-5.805,0.244,0.175,0.0,0.241,0.172,118.032,162133.0,66682302.0,812270.0,37636.0,96634492.0
15991,Mac DeMarco,My Kind of Woman,2,0.501,0.765,6.0,-7.063,0.0281,0.00294,0.49,0.184,0.46,91.771,190846.0,68381685.0,811880.0,19976.0,413249669.0
16213,Wesley Safadão,Depende,Depende,0.887,0.91,2.0,-1.866,0.0641,0.122,0.0,0.0755,0.825,130.016,156923.0,136778478.0,809470.0,5784.0,86932118.0
18632,Trippie Redd,Miss The Rage (feat. Playboi Carti),Trip At Knight (Complete Edition),0.581,0.877,8.0,-4.938,0.114,0.0151,0.0,0.826,0.353,77.006,236883.0,25471236.0,807996.0,36070.0,387180818.0
8447,Tego Calderón,Pa' Que Retozen,El Abayarde,0.815,0.856,1.0,-3.825,0.122,0.4,8.34e-05,0.244,0.872,91.995,151667.0,191290992.0,807693.0,16335.0,306204075.0
3316,Gilberto Santa Rosa,Conteo Regresivo - Salsa Version,Contraste,0.777,0.72,8.0,-6.162,0.0803,0.778,0.0,0.069,0.96,163.905,266787.0,359807660.0,807536.0,8961.0,162359047.0
2041,Eric Clapton,Tears in Heaven,Rush (Music from the Motion Picture Soundtrack),0.498,0.242,9.0,-12.238,0.0257,0.835,0.536,0.133,0.312,153.744,271760.0,104623149.0,806643.0,34425.0,136927203.0
11320,Casting Crowns,Nobody (feat. Matthew West),Only Jesus,0.561,0.717,8.0,-5.72,0.0381,0.458,0.0,0.138,0.455,79.993,206400.0,68576545.0,806623.0,18531.0,78702459.0
18378,White 2115,California,Rockstar,0.682,0.675,2.0,-8.29,0.0486,0.251,3.99e-06,0.257,0.617,134.974,192760.0,113480722.0,802628.0,40055.0,74403838.0
8588,Cardenales De Nuevo León,Mi Cómplice,Compraron Una Cantina,0.785,0.701,11.0,-6.61,0.0415,0.334,0.00011,0.109,0.907,98.923,189293.0,290997367.0,802594.0,10285.0,118559214.0
16999,Jaymes Young,Happiest Year,Feel Something (Deluxe),0.502,0.168,1.0,-14.061,0.0486,0.885,0.0,0.111,0.355,112.881,228443.0,71672186.0,801643.0,9267.0,361701644.0
12590,Luke Bryan,Play It Again,Crash My Party,0.506,0.886,11.0,-3.225,0.0655,0.0916,0.0,0.0734,0.595,143.935,226867.0,230253639.0,799953.0,21190.0,437234139.0
2451,Banda El Recodo,Vas A Llorar Por Mí,Haciendo Historia,0.47,0.41,0.0,-3.672,0.0335,0.59,0.0,0.088,0.848,167.658,210280.0,369195742.0,799680.0,15050.0,122246047.0
4345,Pradeep Kumar,The Life of Ram,96 (Original Motion Picture Soundtrack),0.496,0.488,1.0,-9.799,0.0306,0.277,2.39e-06,0.183,0.347,83.945,354286.0,114633426.0,799248.0,26773.0,20329801.0
3105,Bunbury,Aunque no sea conmigo,Hijos del pueblo,0.461,0.715,4.0,-6.246,0.0281,0.458,1.56e-05,0.719,0.455,86.09,212560.0,278745066.0,796967.0,19146.0,139132047.0
329,21 Savage,Knife Talk (with 21 Savage ft. Project Pat),Certified Lover Boy,0.849,0.424,5.0,-9.579,0.324,0.0635,0.0,0.0834,0.153,145.887,242966.0,74244853.0,796542.0,26241.0,501420741.0
3031,Queens of the Stone Age,No One Knows,Runtastic - Power Workout (Vol. 1),0.518,0.547,0.0,-5.312,0.0493,0.0106,0.000111,0.071,0.71,170.944,253813.0,155635227.0,796478.0,28018.0,60252375.0
8552,Natiruts,"Sorri, Sou Rei (feat. Claudia Leitte)",Raçaman,0.783,0.651,9.0,-6.757,0.0338,0.503,1.31e-05,0.121,0.643,101.015,332653.0,166657715.0,793747.0,13687.0,88951071.0
4145,Pet Shop Boys,West End Girls - 2018 Remaster,Please: Further Listening 1984 - 1986 (2018 Remaster),0.656,0.914,4.0,-7.471,0.0394,0.000943,0.0628,0.159,0.576,113.259,285907.0,139833208.0,792883.0,44737.0,202550111.0
12640,Cuco,Lo Que Siento,Lo Que Siento,0.327,0.684,10.0,-5.576,0.177,0.506,0.0,0.427,0.425,86.89,312000.0,84105007.0,792696.0,13373.0,265127313.0
2847,Hikaru Utada,One Last Kiss,BADモード,0.597,0.542,8.0,-10.703,0.0563,0.698,0.00264,0.0986,0.397,111.985,249904.0,71208454.0,792376.0,37610.0,66502611.0
4573,Heroes Del Silencio,Entre dos tierras,Senderos De Traición - Edición Especial,0.458,0.746,11.0,-9.444,0.0318,0.0351,0.0,0.172,0.511,166.095,368320.0,190805443.0,791783.0,21894.0,190985285.0
3200,Miguel Bosé,Aire soy (feat. Ximena Sariñana),Papitwo (Deluxe),0.708,0.478,10.0,-11.466,0.0244,0.187,0.00985,0.0653,0.625,109.002,248049.0,292690285.0,785823.0,34258.0,65367095.0
10526,Theory of a Deadman,Rx (Medicate),Wake Up Call,0.639,0.71,1.0,-7.445,0.0275,0.0133,0.0,0.118,0.378,119.989,233173.0,144139524.0,784957.0,17874.0,209890582.0
2685,Andrés Calamaro,Flaca,Alta Suciedad,0.739,0.745,7.0,-6.658,0.0267,0.21,0.0135,0.127,0.949,109.326,277653.0,250740290.0,784931.0,22620.0,306003111.0
15078,Daya,"Sit Still, Look Pretty","Sit Still, Look Pretty",0.846,0.734,2.0,-3.601,0.108,0.286,8.27e-05,0.425,0.717,90.98,207761.0,52789030.0,780455.0,20669.0,479802555.0
17425,Lost Frequencies,Where Are You Now,Where Are You Now,0.671,0.636,6.0,-8.117,0.103,0.515,0.000411,0.172,0.262,120.966,148197.0,99258427.0,777971.0,7599.0,818020779.0
1260,Los Tigres Del Norte,La Puerta Negra,Gracias America Sin Fronteras,0.698,0.54,4.0,-8.986,0.0331,0.315,2.25e-06,0.288,0.969,108.101,203587.0,208571329.0,777429.0,14166.0,123575732.0
1641,Sabaton,Bismarck,Bismarck,0.505,0.859,6.0,-5.546,0.0431,0.00346,0.0012,0.263,0.434,95.036,313984.0,71494473.0,768279.0,57515.0,69490301.0
14762,Young Dolph,100 Shots,Bulletproof,0.798,0.668,8.0,-5.244,0.25,0.135,4.6e-06,0.0583,0.154,134.006,264819.0,127206277.0,763679.0,24920.0,87866655.0
11200,Belanova,Rosa Pastel,Gran Disco Mini Precio - Dulce Beat,0.811,0.614,11.0,-7.089,0.0309,0.0215,0.00491,0.431,0.662,128.016,185933.0,156115735.0,758355.0,23671.0,118347988.0
2536,Electric Light Orchestra,Mr. Blue Sky,Out of the Blue,0.388,0.338,10.0,-10.054,0.0329,0.652,3.73e-06,0.248,0.478,177.765,303373.0,56498415.0,758210.0,30038.0,766947143.0
17548,LANY,Mean It,~how i'm feeling~,0.747,0.45,7.0,-8.543,0.0919,0.0407,0.0,0.17,0.329,96.001,232853.0,76707474.0,757135.0,11959.0,290146116.0
9995,"Tito ""El Bambino""",Ay Mami (La Sociedad Del Dinero) [Millionaire Trap],Ay Mami (La Sociedad Del Dinero) [Millionaire Trap],0.764,0.711,11.0,-4.426,0.0578,0.0227,1.27e-06,0.128,0.309,120.084,226187.0,92112976.0,756522.0,17694.0,44477553.0
18305,Cavetown,Devil Town,Cavetown,0.576,0.759,3.0,-8.165,0.0599,0.12,0.0,0.121,0.501,99.969,179955.0,54813680.0,755551.0,2260.0,299662855.0
20406,Fujii Kaze,きらり,Kirari Remixes (Asia Edition),0.746,0.764,2.0,-6.833,0.0462,0.00803,0.0,0.357,0.701,116.982,231883.0,83561140.0,754167.0,29537.0,122222068.0
20248,Felipe Amorim,Putariazinha,Putariazinha,0.885,0.785,7.0,-2.188,0.0763,0.0606,0.00113,0.0709,0.704,130.029,162462.0,86892774.0,749773.0,4554.0,107436411.0
6161,REO Speedwagon,Can't Fight This Feeling,Wheels Are Turnin',0.408,0.48,9.0,-11.017,0.0266,0.155,1.82e-05,0.0877,0.19,156.344,294773.0,153173130.0,747796.0,29070.0,302303908.0
13909,Last Child,Duka,Duka,0.566,0.885,0.0,-4.664,0.0355,0.122,3.75e-06,0.049,0.31,135.015,325147.0,150607056.0,744468.0,89775.0,92240419.0
10838,Kany García,Titanic,Mesa Para Dos,0.504,0.14,10.0,-12.318,0.0845,0.924,0.0,0.122,0.304,146.287,238628.0,72991383.0,742937.0,16334.0,73491196.0
5006,Seu Jorge,É Isso Aí (The Blower'S Daughter),Ana E Jorge,0.294,0.321,8.0,-8.783,0.0293,0.638,0.0,0.947,0.224,107.134,318027.0,137545158.0,742310.0,22960.0,41353830.0
17706,Blxst,Chosen (feat. Ty Dolla $ign),No Love Lost (Deluxe),0.571,0.767,2.0,-5.16,0.287,0.336,0.0,0.0809,0.605,93.421,161684.0,77829458.0,740673.0,9071.0,318794918.0
10766,Thundercat,Cracker Island (feat. Thundercat),Cracker Island (feat. Thundercat),0.741,0.913,2.0,-3.34,0.0465,0.00343,0.103,0.325,0.643,120.012,213750.0,24460373.0,739543.0,20295.0,42671901.0
6391,Vedo,You Got It,For You,0.762,0.433,5.0,-8.937,0.187,0.143,0.0,0.118,0.394,122.074,203145.0,45813799.0,734518.0,12062.0,316365091.0
15670,Nekfeu,On verra,Feu,0.575,0.58,0.0,-6.801,0.067,0.166,0.0,0.0781,0.324,75.2,211413.0,140773929.0,733260.0,29691.0,93911872.0
11036,Sagopa Kajmer,366.Gün,366.Gün,0.55,0.617,5.0,-8.71,0.0514,0.121,0.0,0.235,0.498,82.995,235078.0,159350116.0,728757.0,57640.0,38657916.0
11889,Natasha Bedingfield,Pocketful of Sunshine,Pocketful Of Sunshine,0.721,0.88,9.0,-3.896,0.0454,0.191,0.0,0.0769,0.655,110.021,202907.0,76280054.0,726726.0,24204.0,196974484.0
3994,Ray Charles,Hit the Road Jack,True Genius,0.598,0.571,8.0,-12.616,0.139,0.704,0.0,0.513,0.962,173.141,119880.0,71437494.0,726116.0,11494.0,207720281.0
8537,Billy Idol,Rebel Yell,Rebel Yell,0.53,0.864,4.0,-4.948,0.061,0.000753,0.000459,0.354,0.484,166.312,288533.0,122951750.0,725333.0,27945.0,291069836.0
848,Ludacris,My Chick Bad,Battle Of The Sexes (Deluxe),0.624,0.723,1.0,-6.782,0.378,0.172,0.0,0.483,0.757,84.789,216933.0,145181046.0,724771.0,31006.0,142416946.0
9284,Joan Jett & the Blackhearts,Dirty Deeds,The Hit List,0.645,0.8,2.0,-9.954,0.054,0.0651,2.83e-05,0.0644,0.661,137.127,197760.0,98701312.0,724659.0,20347.0,6074775.0
2907,Rocío Dúrcal,Amor Eterno,Canta A Juan Gabriel,0.274,0.171,0.0,-16.847,0.0326,0.456,0.0024,0.808,0.407,177.081,409467.0,126064885.0,724027.0,27875.0,109296495.0
18275,NAV,Some Way,NAV,0.744,0.715,0.0,-6.103,0.351,0.101,0.0,0.0919,0.34,154.962,179773.0,73856765.0,720958.0,14369.0,323817286.0
7517,Dropkick Murphys,I'm Shipping Up To Boston,The Warrior's Code,0.452,0.928,2.0,-3.133,0.079,0.000706,0.000637,0.226,0.6,129.188,153600.0,121925310.0,718044.0,0.0,244246126.0
2104,Ozzy Osbourne,Dreamer,Down To Earth,0.493,0.636,1.0,-7.408,0.0256,0.0629,2.49e-06,0.0921,0.279,79.419,284907.0,89446125.0,717595.0,24566.0,90646036.0
12911,Maneva,O Destino Não Quis,#Somosmaneva,0.847,0.444,9.0,-6.89,0.0547,0.74,0.0,0.13,0.766,132.053,200789.0,109200208.0,714405.0,13190.0,60036075.0
20052,Peso Pluma,El Belicon,El Belicón,0.409,0.713,8.0,-6.713,0.03,0.434,0.000719,0.206,0.725,97.029,214398.0,135299548.0,714317.0,6698.0,104136494.0
11789,Bas,Tribe (with J. Cole),Milky Way,0.755,0.594,7.0,-5.906,0.216,0.241,0.0,0.107,0.237,178.929,238053.0,74404655.0,712192.0,18649.0,197621714.0
3656,Sam Cooke,A Change Is Gonna Come,Ain't That Good News,0.212,0.383,10.0,-10.071,0.0347,0.723,0.0,0.299,0.452,173.79,191160.0,68042088.0,711368.0,22681.0,148654619.0
13814,Alan Gomez,TURRA,TURRA,0.734,0.7,6.0,-4.677,0.255,0.427,0.000143,0.0956,0.714,173.846,206400.0,94411638.0,709888.0,20551.0,30249582.0
1141,Nas,Nas Is Like,I Am...,0.634,0.845,11.0,-5.058,0.352,0.00602,5.29e-06,0.0598,0.929,94.0,237027.0,83069758.0,709580.0,29667.0,85525728.0
16304,Denzel Curry,RICKY,ZUU,0.776,0.562,9.0,-6.901,0.363,0.0399,0.0,0.138,0.521,169.03,147867.0,29613288.0,709333.0,19217.0,115605446.0
6813,Luther Vandross,Dance With My Father,Dance With My Father,0.739,0.341,10.0,-9.971,0.0378,0.525,1.1e-06,0.072,0.231,80.958,266000.0,125010564.0,708493.0,35880.0,59755582.0
19467,NIKI,lowkey,lowkey,0.752,0.494,0.0,-8.18,0.0559,0.432,0.0,0.0869,0.227,117.901,171356.0,42202198.0,706699.0,16767.0,281639088.0
8906,Vijay Prakash,Singara Siriye,Kantara (Original Motion Picture Soundtrack),0.619,0.658,9.0,-8.911,0.102,0.457,3.87e-06,0.108,0.522,125.927,281364.0,82451934.0,705792.0,15623.0,17640974.0
10040,Duman,Senden Daha Güzel,Duman 2,0.775,0.438,4.0,-5.608,0.0333,0.0298,0.00103,0.0415,0.643,88.719,239093.0,140945408.0,705025.0,34624.0,56110706.0
8177,BONES,HDMI,Rotten,0.713,0.29,7.0,-16.365,0.0647,0.686,0.807,0.318,0.121,124.941,139440.0,51095989.0,704139.0,12905.0,194093902.0
3606,Chuck Berry,Johnny B. Goode,Berry Is On Top,0.534,0.803,10.0,-9.129,0.0743,0.741,6.07e-05,0.307,0.969,167.983,161560.0,71388083.0,703980.0,11654.0,360821701.0
2949,Conjunto Primavera,Necesito Decirte,Necesito Decirte,0.65,0.514,10.0,-10.073,0.0306,0.0266,3.42e-05,0.0881,0.374,72.633,224507.0,231697332.0,701560.0,17388.0,96319821.0
998,Pearl Jam,Even Flow,Ten,0.394,0.944,10.0,-6.506,0.0761,0.00178,4.54e-06,0.298,0.265,105.338,292581.0,140299491.0,701136.0,29129.0,410343432.0
14663,Ghost,Square Hammer,Meliora (Deluxe Edition),0.53,0.903,2.0,-4.396,0.0483,3.31e-05,0.182,0.259,0.747,129.983,239293.0,86913030.0,699819.0,25040.0,128309665.0
8607,Beastie Boys,Sabotage,Ill Communication,0.324,0.938,6.0,-7.332,0.102,0.032,0.0321,0.0961,0.543,168.131,178440.0,111775988.0,699087.0,27662.0,298200376.0
11311,Billy Currington,People Are Crazy,Little Bit Of Everything,0.651,0.699,5.0,-5.006,0.0265,0.213,0.000265,0.12,0.36,141.938,231360.0,176130692.0,697833.0,20132.0,107775069.0
17137,Masego,Navajo,Navajo,0.567,0.593,6.0,-7.404,0.288,0.117,1.32e-06,0.248,0.358,88.545,194157.0,57953166.0,697192.0,8293.0,129227975.0
5701,Craig David,Really Love (feat. Craig David & Digital Farm Animals),All Over The Place (Platinum VIP Edition),0.757,0.813,10.0,-4.661,0.0438,0.0459,0.0,0.0741,0.668,121.034,177501.0,20316696.0,695734.0,38727.0,74837540.0
12872,India Martinez,Resistiré,Resistiré,0.704,0.764,4.0,-6.508,0.026,0.167,0.0,0.235,0.709,100.018,285611.0,73742646.0,694375.0,34648.0,42652491.0
4054,Erik Satie,Gymnopédie No. 1,Erik Satie & Friends,0.468,0.0127,7.0,-36.856,0.123,0.994,0.937,0.094,0.356,72.776,205867.0,40003899.0,691633.0,39823.0,108602626.0
14462,Phantogram,Black Out Days - Future Islands Remix (Slowed),Black Out Days [Future Islands Remix (Slowed)],0.535,0.402,9.0,-10.884,0.031,0.000748,0.734,0.0812,0.0862,142.847,214395.0,40283155.0,691110.0,6053.0,27472473.0
2886,Pepe Aguilar,Por Mujeres Como Tú,Por Mujeres Como Tú,0.351,0.29,2.0,-7.691,0.0313,0.846,3.15e-05,0.162,0.342,183.693,263133.0,211329928.0,690580.0,15079.0,187128588.0
7346,Shenseea,Blessed (with Tyga),ALPHA,0.858,0.735,1.0,-4.854,0.329,0.0344,1.41e-06,0.468,0.364,108.019,145813.0,62861028.0,690326.0,11750.0,54794800.0
7269,Toni Braxton,Just Be A Man About It,The Heat,0.753,0.45,9.0,-6.909,0.0919,0.274,2.05e-06,0.321,0.56,109.408,288933.0,150665707.0,689456.0,16831.0,16309533.0
3256,Leo Dan,Cómo Te Extraño Mi Amor,Como Te Extraño Mi Amor,0.737,0.503,4.0,-9.83,0.0337,0.829,0.0,0.175,0.95,122.129,175493.0,57742219.0,688818.0,7126.0,80700775.0
11945,Espinoza Paz,Soltero Feliz,Que No Se Caiga el Ritmo,0.736,0.694,5.0,-5.753,0.194,0.442,0.0,0.235,0.908,167.059,231916.0,162235193.0,686771.0,13970.0,20800319.0
6323,Luciano Pereyra,Como Tú,La Vida Al Viento,0.705,0.86,0.0,-4.684,0.0576,0.101,3.01e-05,0.0843,0.952,93.517,217760.0,247286626.0,680798.0,15580.0,60193287.0
18439,Leon Bridges,River,Coming Home (Deluxe),0.635,0.184,8.0,-10.785,0.0456,0.665,0.0,0.146,0.177,128.424,240200.0,70637157.0,680233.0,12773.0,324397551.0
10878,Miranda Lambert,Somethin' Bad (with Carrie Underwood) - Duet with Carrie Underwood [Album],Platinum,0.68,0.888,9.0,-5.308,0.055,0.0527,2.82e-06,0.0575,0.484,90.076,169587.0,146546503.0,679238.0,17970.0,118648161.0
2856,Tim McGraw,Humble And Kind,Damn Country Music,0.355,0.48,11.0,-7.31,0.0282,0.679,2.28e-06,0.12,0.137,100.956,259267.0,139768480.0,677406.0,28379.0,201327413.0
16171,Melanie Martinez,Teacher's Pet,K-12,0.686,0.794,7.0,-6.136,0.0385,0.27,2.25e-05,0.125,0.532,140.952,241893.0,24828877.0,677241.0,18396.0,160066639.0
5802,"Hank Williams, Jr.",A Country Boy Can Survive,The Pressure Is On,0.688,0.459,7.0,-9.353,0.0365,0.144,0.0,0.0816,0.493,75.184,255000.0,138372638.0,676334.0,30072.0,128648571.0
4456,Abhijeet,"Tum Dil Ki Dhadkan Mein (From ""Dhadkan"")",Sensational Duets (Abhijeet & Alka Yagnik),0.365,0.449,0.0,-13.516,0.0356,0.662,2.46e-06,0.153,0.556,103.643,351425.0,128549546.0,675571.0,27234.0,11638340.0
13800,RÜFÜS DU SOL,Innerbloom,Bloom,0.729,0.72,3.0,-6.692,0.037,0.126,0.347,0.178,0.0389,122.011,578041.0,96983228.0,672720.0,11265.0,147877878.0
7769,Kelis,Deal With It (feat. Kelis),DEMIDEVIL,0.712,0.689,1.0,-5.286,0.128,0.141,0.0,0.657,0.49,82.98,191149.0,33900907.0,665366.0,21188.0,72313339.0
2595,Otis Redding,(Sittin' On) the Dock of the Bay,The Dock of the Bay (Mono),0.769,0.367,2.0,-11.226,0.0312,0.684,1.62e-05,0.081,0.535,103.621,163756.0,104559525.0,664808.0,13550.0,515616223.0
6301,Diego Torres,Color Esperanza 2020,Color Esperanza 2020,0.591,0.785,9.0,-7.768,0.161,0.161,0.0,0.126,0.785,106.002,217547.0,132308796.0,664376.0,25534.0,89466323.0
11060,Bob Seger,Old Time Rock & Roll,Stranger In Town,0.714,0.937,6.0,-2.947,0.0399,0.206,0.0,0.0731,0.964,124.13,194147.0,76823002.0,664072.0,1804.0,238058307.0
5377,Chitãozinho & Xororó,No Rancho FUndo,Grandes Clássicos Sertanejos Acústico II,0.252,0.391,9.0,-9.0,0.0351,0.563,0.0,0.286,0.366,203.722,251040.0,76238633.0,663857.0,14360.0,11634293.0
11874,Alex Zurdo,Te Busco,A Z Live,0.683,0.713,5.0,-5.681,0.0325,0.519,0.0,0.0919,0.628,90.922,216111.0,156177456.0,661929.0,20942.0,19632193.0
8630,Legião Urbana,Pais E Filhos,As Quatro Estações,0.601,0.263,7.0,-16.087,0.0273,0.17,2.62e-05,0.0971,0.688,89.873,308800.0,92462795.0,656383.0,20556.0,88126588.0
9316,Aleks Syntek,Duele El Amor,Mundo Lite,0.674,0.774,6.0,-6.004,0.0349,0.325,1.52e-06,0.323,0.702,129.951,275373.0,91142067.0,656005.0,22043.0,114658059.0
6181,Whitesnake,Here I Go Again - 2018 Remaster,Whitesnake (2018 Remaster),0.292,0.823,7.0,-6.763,0.0407,0.0117,7.79e-05,0.155,0.244,89.939,275395.0,116396795.0,653368.0,24945.0,264620800.0
9096,Diego Verdaguer,Volveré,Diego En Los 70,0.5,0.417,7.0,-11.239,0.0325,0.871,1.71e-05,0.232,0.455,120.067,242253.0,133194509.0,653256.0,17047.0,98724823.0
20473,d4vd,Romantic Homicide,Romantic Homicide,0.571,0.544,6.0,-10.613,0.0299,0.453,0.00805,0.322,0.216,132.052,132631.0,31622251.0,653107.0,8699.0,388116844.0
3824,Kenny Loggins,"Danger Zone - From ""Top Gun"" Original Soundtrack","Yesterday, Today, Tomorrow - The Greatest Hits Of Kenny Loggins",0.544,0.897,3.0,-6.056,0.0471,0.241,0.0,0.13,0.647,157.17,215133.0,90698515.0,653068.0,30850.0,382100391.0
2986,Chinmayi,"Mast Magan (From ""2 States"")",Groove With Arijit Singh,0.659,0.774,7.0,-7.014,0.0372,0.606,0.000333,0.185,0.883,82.995,280161.0,60586773.0,651827.0,10172.0,79116330.0
9800,Afrojack,Ten Feet Tall,Forget The World (Deluxe),0.523,0.861,0.0,-3.447,0.0644,0.0336,0.0,0.144,0.346,127.049,229149.0,104876340.0,651714.0,13114.0,156759906.0
4504,El Cuarteto De Nos,Ya No Sé Que Hacer Conmigo,Raro,0.676,0.785,11.0,-5.39,0.0293,0.119,0.0,0.134,0.502,102.046,241501.0,92490753.0,648734.0,17806.0,40879593.0
2058,Bill Withers,Lovely Day,Menagerie,0.692,0.651,9.0,-8.267,0.0324,0.292,0.00241,0.105,0.706,97.923,254560.0,60056332.0,648554.0,23588.0,479283663.0
17692,Gryffin,Desire - Gryffin Remix,Desire (Gryffin Remix),0.543,0.876,10.0,-5.069,0.0512,0.0606,0.0,0.157,0.415,122.058,268840.0,90019199.0,644621.0,7530.0,249595621.0
